adx_thresh,vol_mult,session_end,adx_slope_bars,di_spread_min,pb_pct,tp_mult,sl_mult,trades,wr,pf,net_pct,final_eq
12,1.0,12,1,5,0.3,2.0,1.5,4,100.0,inf,4.01,10401.19
12,1.0,12,1,5,0.3,2.0,2.0,4,100.0,inf,3.0,10299.78
12,1.0,12,1,5,0.3,2.5,1.5,4,100.0,inf,5.39,10539.2
12,1.0,12,1,5,0.3,2.5,2.0,4,100.0,inf,4.02,10402.4
12,1.0,12,1,5,0.3,3.0,1.5,4,100.0,inf,5.59,10559.19
12,1.0,12,1,5,0.3,3.0,2.0,4,100.0,inf,4.17,10417.29
12,1.0,12,2,0,0.15,2.0,1.5,3,100.0,inf,2.91,10291.18
12,1.0,12,2,0,0.15,2.0,2.0,3,100.0,inf,2.18,10217.86
12,1.0,12,2,0,0.15,2.5,1.5,3,100.0,inf,3.93,10393.44
12,1.0,12,2,0,0.15,2.5,2.0,3,100.0,inf,2.94,10294.13
12,1.0,12,2,0,0.15,3.0,1.5,3,100.0,inf,3.73,10372.59
12,1.0,12,2,0,0.15,3.0,2.0,3,100.0,inf,2.79,10278.61
12,1.0,12,2,0,0.2,2.0,1.5,3,100.0,inf,2.91,10291.18
12,1.0,12,2,0,0.2,2.0,2.0,3,100.0,inf,2.18,10217.86
12,1.0,12,2,0,0.2,2.5,1.5,3,100.0,inf,3.93,10393.44
12,1.0,12,2,0,0.2,2.5,2.0,3,100.0,inf,2.94,10294.13
12,1.0,12,2,0,0.2,3.0,1.5,3,100.0,inf,3.73,10372.59
12,1.0,12,2,0,0.2,3.0,2.0,3,100.0,inf,2.79,10278.61
12,1.0,12,2,0,0.3,2.0,1.5,4,100.0,inf,4.03,10402.81
12,1.0,12,2,0,0.3,2.0,2.0,4,100.0,inf,3.01,10300.99
12,1.0,12,2,0,0.3,2.5,1.5,4,100.0,inf,5.41,10540.84
12,1.0,12,2,0,0.3,2.5,2.0,4,100.0,inf,4.04,10403.62
12,1.0,12,2,0,0.3,3.0,1.5,4,100.0,inf,5.54,10554.26
12,1.0,12,2,0,0.3,3.0,2.0,4,100.0,inf,4.14,10413.63
12,1.0,12,2,3,0.15,2.0,1.5,3,100.0,inf,2.91,10291.18
12,1.0,12,2,3,0.15,2.0,2.0,3,100.0,inf,2.18,10217.86
12,1.0,12,2,3,0.15,2.5,1.5,3,100.0,inf,3.93,10393.44
12,1.0,12,2,3,0.15,2.5,2.0,3,100.0,inf,2.94,10294.13
12,1.0,12,2,3,0.15,3.0,1.5,3,100.0,inf,3.73,10372.59
12,1.0,12,2,3,0.15,3.0,2.0,3,100.0,inf,2.79,10278.61
12,1.0,12,2,3,0.2,2.0,1.5,3,100.0,inf,2.91,10291.18
12,1.0,12,2,3,0.2,2.0,2.0,3,100.0,inf,2.18,10217.86
12,1.0,12,2,3,0.2,2.5,1.5,3,100.0,inf,3.93,10393.44
12,1.0,12,2,3,0.2,2.5,2.0,3,100.0,inf,2.94,10294.13
12,1.0,12,2,3,0.2,3.0,1.5,3,100.0,inf,3.73,10372.59
12,1.0,12,2,3,0.2,3.0,2.0,3,100.0,inf,2.79,10278.61
12,1.0,12,2,3,0.3,2.0,1.5,4,100.0,inf,4.03,10402.81
12,1.0,12,2,3,0.3,2.0,2.0,4,100.0,inf,3.01,10300.99
12,1.0,12,2,3,0.3,2.5,1.5,4,100.0,inf,5.41,10540.84
12,1.0,12,2,3,0.3,2.5,2.0,4,100.0,inf,4.04,10403.62
12,1.0,12,2,3,0.3,3.0,1.5,4,100.0,inf,5.54,10554.26
12,1.0,12,2,3,0.3,3.0,2.0,4,100.0,inf,4.14,10413.63
12,1.0,12,2,5,0.15,2.0,1.5,3,100.0,inf,2.91,10291.18
12,1.0,12,2,5,0.15,2.0,2.0,3,100.0,inf,2.18,10217.86
12,1.0,12,2,5,0.15,2.5,1.5,3,100.0,inf,3.93,10393.44
12,1.0,12,2,5,0.15,2.5,2.0,3,100.0,inf,2.94,10294.13
12,1.0,12,2,5,0.15,3.0,1.5,3,100.0,inf,3.73,10372.59
12,1.0,12,2,5,0.15,3.0,2.0,3,100.0,inf,2.79,10278.61
12,1.0,12,2,5,0.2,2.0,1.5,3,100.0,inf,2.91,10291.18
12,1.0,12,2,5,0.2,2.0,2.0,3,100.0,inf,2.18,10217.86
12,1.0,12,2,5,0.2,2.5,1.5,3,100.0,inf,3.93,10393.44
12,1.0,12,2,5,0.2,2.5,2.0,3,100.0,inf,2.94,10294.13
12,1.0,12,2,5,0.2,3.0,1.5,3,100.0,inf,3.73,10372.59
12,1.0,12,2,5,0.2,3.0,2.0,3,100.0,inf,2.79,10278.61
12,1.0,12,2,5,0.3,2.0,1.5,4,100.0,inf,4.03,10402.81
12,1.0,12,2,5,0.3,2.0,2.0,4,100.0,inf,3.01,10300.99
12,1.0,12,2,5,0.3,2.5,1.5,4,100.0,inf,5.41,10540.84
12,1.0,12,2,5,0.3,2.5,2.0,4,100.0,inf,4.04,10403.62
12,1.0,12,2,5,0.3,3.0,1.5,4,100.0,inf,5.54,10554.26
12,1.0,12,2,5,0.3,3.0,2.0,4,100.0,inf,4.14,10413.63
12,1.0,13,0,0,0.15,2.0,1.5,5,80.0,2.775,2.45,10244.55
12,1.0,13,0,0,0.15,2.0,2.0,5,100.0,inf,3.63,10363.39
12,1.0,13,0,0,0.15,2.5,1.5,5,80.0,3.735,3.81,10380.54
12,1.0,13,0,0,0.15,2.5,2.0,5,100.0,inf,4.93,10492.66
12,1.0,13,0,0,0.15,3.0,1.5,5,80.0,4.174,4.46,10446.06
12,1.0,13,0,0,0.15,3.0,2.0,5,100.0,inf,5.69,10568.57
12,1.0,13,0,0,0.2,2.0,1.5,5,80.0,2.775,2.45,10244.55
12,1.0,13,0,0,0.2,2.0,2.0,5,100.0,inf,3.63,10363.39
12,1.0,13,0,0,0.2,2.5,1.5,5,80.0,3.735,3.81,10380.54
12,1.0,13,0,0,0.2,2.5,2.0,5,100.0,inf,4.93,10492.66
12,1.0,13,0,0,0.2,3.0,1.5,5,80.0,4.174,4.46,10446.06
12,1.0,13,0,0,0.2,3.0,2.0,5,100.0,inf,5.69,10568.57
12,1.0,13,0,0,0.3,2.0,1.5,6,83.3,3.554,3.56,10355.69
12,1.0,13,0,0,0.3,2.0,2.0,6,100.0,inf,4.48,10447.71
12,1.0,13,0,0,0.3,2.5,1.5,6,83.3,4.74,5.28,10527.75
12,1.0,13,0,0,0.3,2.5,2.0,6,100.0,inf,6.04,10604.25
12,1.0,13,0,0,0.3,3.0,1.5,6,83.3,5.4,6.29,10629.02
12,1.0,13,0,0,0.3,3.0,2.0,6,100.0,inf,7.07,10707.4
12,1.0,13,0,3,0.15,2.0,1.5,5,80.0,2.765,2.43,10243.08
12,1.0,13,0,3,0.15,2.0,2.0,5,100.0,inf,3.62,10362.27
12,1.0,13,0,3,0.15,2.5,1.5,5,80.0,3.725,3.79,10379.05
12,1.0,13,0,3,0.15,2.5,2.0,5,100.0,inf,4.92,10491.52
12,1.0,13,0,3,0.15,3.0,1.5,5,80.0,3.851,3.99,10398.81
12,1.0,13,0,3,0.15,3.0,2.0,5,100.0,inf,5.33,10532.58
12,1.0,13,0,3,0.2,2.0,1.5,5,80.0,2.765,2.43,10243.08
12,1.0,13,0,3,0.2,2.0,2.0,5,100.0,inf,3.62,10362.27
12,1.0,13,0,3,0.2,2.5,1.5,5,80.0,3.725,3.79,10379.05
12,1.0,13,0,3,0.2,2.5,2.0,5,100.0,inf,4.92,10491.52
12,1.0,13,0,3,0.2,3.0,1.5,5,80.0,3.851,3.99,10398.81
12,1.0,13,0,3,0.2,3.0,2.0,5,100.0,inf,5.33,10532.58
12,1.0,13,0,3,0.3,2.0,1.5,6,83.3,3.544,3.54,10354.2
12,1.0,13,0,3,0.3,2.0,2.0,6,100.0,inf,4.47,10446.58
12,1.0,13,0,3,0.3,2.5,1.5,6,83.3,4.73,5.26,10526.24
12,1.0,13,0,3,0.3,2.5,2.0,6,100.0,inf,6.03,10603.11
12,1.0,13,0,3,0.3,3.0,1.5,6,83.3,5.082,5.81,10580.94
12,1.0,13,0,3,0.3,3.0,2.0,6,100.0,inf,6.71,10670.93
12,1.0,13,0,5,0.15,2.0,1.5,5,80.0,2.765,2.43,10243.08
12,1.0,13,0,5,0.15,2.0,2.0,5,100.0,inf,3.62,10362.27
12,1.0,13,0,5,0.15,2.5,1.5,5,80.0,3.725,3.79,10379.05
12,1.0,13,0,5,0.15,2.5,2.0,5,100.0,inf,4.92,10491.52
12,1.0,13,0,5,0.15,3.0,1.5,5,80.0,3.851,3.99,10398.81
12,1.0,13,0,5,0.15,3.0,2.0,5,100.0,inf,5.33,10532.58
12,1.0,13,0,5,0.2,2.0,1.5,5,80.0,2.765,2.43,10243.08
12,1.0,13,0,5,0.2,2.0,2.0,5,100.0,inf,3.62,10362.27
12,1.0,13,0,5,0.2,2.5,1.5,5,80.0,3.725,3.79,10379.05
12,1.0,13,0,5,0.2,2.5,2.0,5,100.0,inf,4.92,10491.52
12,1.0,13,0,5,0.2,3.0,1.5,5,80.0,3.851,3.99,10398.81
12,1.0,13,0,5,0.2,3.0,2.0,5,100.0,inf,5.33,10532.58
12,1.0,13,0,5,0.3,2.0,1.5,6,83.3,3.544,3.54,10354.2
12,1.0,13,0,5,0.3,2.0,2.0,6,100.0,inf,4.47,10446.58
12,1.0,13,0,5,0.3,2.5,1.5,6,83.3,4.73,5.26,10526.24
12,1.0,13,0,5,0.3,2.5,2.0,6,100.0,inf,6.03,10603.11
12,1.0,13,0,5,0.3,3.0,1.5,6,83.3,5.082,5.81,10580.94
12,1.0,13,0,5,0.3,3.0,2.0,6,100.0,inf,6.71,10670.93
12,1.0,13,1,0,0.15,2.0,1.5,4,75.0,2.111,1.52,10151.61
12,1.0,13,1,0,0.15,2.0,2.0,4,100.0,inf,2.93,10292.72
12,1.0,13,1,0,0.15,2.5,1.5,4,75.0,2.837,2.53,10252.5
12,1.0,13,1,0,0.15,2.5,2.0,4,100.0,inf,3.95,10395.29
12,1.0,13,1,0,0.15,3.0,1.5,4,75.0,2.73,2.38,10238.3
12,1.0,13,1,0,0.15,3.0,2.0,4,100.0,inf,4.1,10410.18
12,1.0,13,1,0,0.2,2.0,1.5,4,75.0,2.111,1.52,10151.61
12,1.0,13,1,0,0.2,2.0,2.0,4,100.0,inf,2.93,10292.72
12,1.0,13,1,0,0.2,2.5,1.5,4,75.0,2.837,2.53,10252.5
12,1.0,13,1,0,0.2,2.5,2.0,4,100.0,inf,3.95,10395.29
12,1.0,13,1,0,0.2,3.0,1.5,4,75.0,2.73,2.38,10238.3
12,1.0,13,1,0,0.2,3.0,2.0,4,100.0,inf,4.1,10410.18
12,1.0,13,1,0,0.3,2.0,1.5,5,80.0,2.897,2.62,10261.74
12,1.0,13,1,0,0.3,2.0,2.0,5,100.0,inf,3.76,10376.46
12,1.0,13,1,0,0.3,2.5,1.5,5,80.0,3.855,3.98,10397.89
12,1.0,13,1,0,0.3,2.5,2.0,5,100.0,inf,5.06,10505.85
12,1.0,13,1,0,0.3,3.0,1.5,5,80.0,3.98,4.18,10417.62
12,1.0,13,1,0,0.3,3.0,2.0,5,100.0,inf,5.47,10546.93
12,1.0,13,1,3,0.15,2.0,1.5,4,75.0,2.111,1.52,10151.61
12,1.0,13,1,3,0.15,2.0,2.0,4,100.0,inf,2.93,10292.72
12,1.0,13,1,3,0.15,2.5,1.5,4,75.0,2.837,2.53,10252.5
12,1.0,13,1,3,0.15,2.5,2.0,4,100.0,inf,3.95,10395.29
12,1.0,13,1,3,0.15,3.0,1.5,4,75.0,2.73,2.38,10238.3
12,1.0,13,1,3,0.15,3.0,2.0,4,100.0,inf,4.1,10410.18
12,1.0,13,1,3,0.2,2.0,1.5,4,75.0,2.111,1.52,10151.61
12,1.0,13,1,3,0.2,2.0,2.0,4,100.0,inf,2.93,10292.72
12,1.0,13,1,3,0.2,2.5,1.5,4,75.0,2.837,2.53,10252.5
12,1.0,13,1,3,0.2,2.5,2.0,4,100.0,inf,3.95,10395.29
12,1.0,13,1,3,0.2,3.0,1.5,4,75.0,2.73,2.38,10238.3
12,1.0,13,1,3,0.2,3.0,2.0,4,100.0,inf,4.1,10410.18
12,1.0,13,1,3,0.3,2.0,1.5,5,80.0,2.897,2.62,10261.74
12,1.0,13,1,3,0.3,2.0,2.0,5,100.0,inf,3.76,10376.46
12,1.0,13,1,3,0.3,2.5,1.5,5,80.0,3.855,3.98,10397.89
12,1.0,13,1,3,0.3,2.5,2.0,5,100.0,inf,5.06,10505.85
12,1.0,13,1,3,0.3,3.0,1.5,5,80.0,3.98,4.18,10417.62
12,1.0,13,1,3,0.3,3.0,2.0,5,100.0,inf,5.47,10546.93
12,1.0,13,1,5,0.15,2.0,1.5,4,75.0,2.111,1.52,10151.61
12,1.0,13,1,5,0.15,2.0,2.0,4,100.0,inf,2.93,10292.72
12,1.0,13,1,5,0.15,2.5,1.5,4,75.0,2.837,2.53,10252.5
12,1.0,13,1,5,0.15,2.5,2.0,4,100.0,inf,3.95,10395.29
12,1.0,13,1,5,0.15,3.0,1.5,4,75.0,2.73,2.38,10238.3
12,1.0,13,1,5,0.15,3.0,2.0,4,100.0,inf,4.1,10410.18
12,1.0,13,1,5,0.2,2.0,1.5,4,75.0,2.111,1.52,10151.61
12,1.0,13,1,5,0.2,2.0,2.0,4,100.0,inf,2.93,10292.72
12,1.0,13,1,5,0.2,2.5,1.5,4,75.0,2.837,2.53,10252.5
12,1.0,13,1,5,0.2,2.5,2.0,4,100.0,inf,3.95,10395.29
12,1.0,13,1,5,0.2,3.0,1.5,4,75.0,2.73,2.38,10238.3
12,1.0,13,1,5,0.2,3.0,2.0,4,100.0,inf,4.1,10410.18
12,1.0,13,1,5,0.3,2.0,1.5,5,80.0,2.897,2.62,10261.74
12,1.0,13,1,5,0.3,2.0,2.0,5,100.0,inf,3.76,10376.46
12,1.0,13,1,5,0.3,2.5,1.5,5,80.0,3.855,3.98,10397.89
12,1.0,13,1,5,0.3,2.5,2.0,5,100.0,inf,5.06,10505.85
12,1.0,13,1,5,0.3,3.0,1.5,5,80.0,3.98,4.18,10417.62
12,1.0,13,1,5,0.3,3.0,2.0,5,100.0,inf,5.47,10546.93
12,1.0,13,2,0,0.15,2.0,1.5,4,75.0,2.122,1.53,10153.2
12,1.0,13,2,0,0.15,2.0,2.0,4,100.0,inf,2.94,10293.93
12,1.0,13,2,0,0.15,2.5,1.5,4,75.0,2.849,2.54,10254.1
12,1.0,13,2,0,0.15,2.5,2.0,4,100.0,inf,3.97,10396.51
12,1.0,13,2,0,0.15,3.0,1.5,4,75.0,2.696,2.34,10233.52
12,1.0,13,2,0,0.15,3.0,2.0,4,100.0,inf,4.07,10406.52
12,1.0,13,2,0,0.2,2.0,1.5,4,75.0,2.122,1.53,10153.2
12,1.0,13,2,0,0.2,2.0,2.0,4,100.0,inf,2.94,10293.93
12,1.0,13,2,0,0.2,2.5,1.5,4,75.0,2.849,2.54,10254.1
12,1.0,13,2,0,0.2,2.5,2.0,4,100.0,inf,3.97,10396.51
12,1.0,13,2,0,0.2,3.0,1.5,4,75.0,2.696,2.34,10233.52
12,1.0,13,2,0,0.2,3.0,2.0,4,100.0,inf,4.07,10406.52
12,1.0,13,2,0,0.3,2.0,1.5,5,80.0,2.908,2.63,10263.34
12,1.0,13,2,0,0.3,2.0,2.0,5,100.0,inf,3.78,10377.68
12,1.0,13,2,0,0.3,2.5,1.5,5,80.0,3.866,4.0,10399.51
12,1.0,13,2,0,0.3,2.5,2.0,5,100.0,inf,5.07,10507.08
12,1.0,13,2,0,0.3,3.0,1.5,5,80.0,3.947,4.13,10412.75
12,1.0,13,2,0,0.3,3.0,2.0,5,100.0,inf,5.43,10543.22
12,1.0,13,2,3,0.15,2.0,1.5,4,75.0,2.122,1.53,10153.2
12,1.0,13,2,3,0.15,2.0,2.0,4,100.0,inf,2.94,10293.93
12,1.0,13,2,3,0.15,2.5,1.5,4,75.0,2.849,2.54,10254.1
12,1.0,13,2,3,0.15,2.5,2.0,4,100.0,inf,3.97,10396.51
12,1.0,13,2,3,0.15,3.0,1.5,4,75.0,2.696,2.34,10233.52
12,1.0,13,2,3,0.15,3.0,2.0,4,100.0,inf,4.07,10406.52
12,1.0,13,2,3,0.2,2.0,1.5,4,75.0,2.122,1.53,10153.2
12,1.0,13,2,3,0.2,2.0,2.0,4,100.0,inf,2.94,10293.93
12,1.0,13,2,3,0.2,2.5,1.5,4,75.0,2.849,2.54,10254.1
12,1.0,13,2,3,0.2,2.5,2.0,4,100.0,inf,3.97,10396.51
12,1.0,13,2,3,0.2,3.0,1.5,4,75.0,2.696,2.34,10233.52
12,1.0,13,2,3,0.2,3.0,2.0,4,100.0,inf,4.07,10406.52
12,1.0,13,2,3,0.3,2.0,1.5,5,80.0,2.908,2.63,10263.34
12,1.0,13,2,3,0.3,2.0,2.0,5,100.0,inf,3.78,10377.68
12,1.0,13,2,3,0.3,2.5,1.5,5,80.0,3.866,4.0,10399.51
12,1.0,13,2,3,0.3,2.5,2.0,5,100.0,inf,5.07,10507.08
12,1.0,13,2,3,0.3,3.0,1.5,5,80.0,3.947,4.13,10412.75
12,1.0,13,2,3,0.3,3.0,2.0,5,100.0,inf,5.43,10543.22
12,1.0,13,2,5,0.15,2.0,1.5,4,75.0,2.122,1.53,10153.2
12,1.0,13,2,5,0.15,2.0,2.0,4,100.0,inf,2.94,10293.93
12,1.0,13,2,5,0.15,2.5,1.5,4,75.0,2.849,2.54,10254.1
12,1.0,13,2,5,0.15,2.5,2.0,4,100.0,inf,3.97,10396.51
12,1.0,13,2,5,0.15,3.0,1.5,4,75.0,2.696,2.34,10233.52
12,1.0,13,2,5,0.15,3.0,2.0,4,100.0,inf,4.07,10406.52
12,1.0,13,2,5,0.2,2.0,1.5,4,75.0,2.122,1.53,10153.2
12,1.0,13,2,5,0.2,2.0,2.0,4,100.0,inf,2.94,10293.93
12,1.0,13,2,5,0.2,2.5,1.5,4,75.0,2.849,2.54,10254.1
12,1.0,13,2,5,0.2,2.5,2.0,4,100.0,inf,3.97,10396.51
12,1.0,13,2,5,0.2,3.0,1.5,4,75.0,2.696,2.34,10233.52
12,1.0,13,2,5,0.2,3.0,2.0,4,100.0,inf,4.07,10406.52
12,1.0,13,2,5,0.3,2.0,1.5,5,80.0,2.908,2.63,10263.34
12,1.0,13,2,5,0.3,2.0,2.0,5,100.0,inf,3.78,10377.68
12,1.0,13,2,5,0.3,2.5,1.5,5,80.0,3.866,4.0,10399.51
12,1.0,13,2,5,0.3,2.5,2.0,5,100.0,inf,5.07,10507.08
12,1.0,13,2,5,0.3,3.0,1.5,5,80.0,3.947,4.13,10412.75
12,1.0,13,2,5,0.3,3.0,2.0,5,100.0,inf,5.43,10543.22
12,1.0,14,0,0,0.15,2.0,1.5,6,66.7,1.351,0.99,10098.61
12,1.0,14,0,0,0.15,2.0,2.0,6,83.3,2.696,2.27,10226.76
12,1.0,14,0,0,0.15,2.5,1.5,6,66.7,1.821,2.33,10232.66
12,1.0,14,0,0,0.15,2.5,2.0,6,83.3,3.637,3.54,10354.32
12,1.0,14,0,0,0.15,3.0,1.5,6,66.7,2.041,2.97,10297.25
12,1.0,14,0,0,0.15,3.0,2.0,6,83.3,4.179,4.29,10429.23
12,1.0,14,0,0,0.2,2.0,1.5,6,66.7,1.351,0.99,10098.61
12,1.0,14,0,0,0.2,2.0,2.0,6,83.3,2.696,2.27,10226.76
12,1.0,14,0,0,0.2,2.5,1.5,6,66.7,1.821,2.33,10232.66
12,1.0,14,0,0,0.2,2.5,2.0,6,83.3,3.637,3.54,10354.32
12,1.0,14,0,0,0.2,3.0,1.5,6,66.7,2.041,2.97,10297.25
12,1.0,14,0,0,0.2,3.0,2.0,6,83.3,4.179,4.29,10429.23
12,1.0,14,0,0,0.3,2.0,1.5,7,71.4,1.737,2.08,10208.16
12,1.0,14,0,0,0.3,2.0,2.0,7,85.7,3.319,3.1,10309.96
12,1.0,14,0,0,0.3,2.5,1.5,7,71.4,2.325,3.78,10377.77
12,1.0,14,0,0,0.3,2.5,2.0,7,85.7,4.457,4.64,10464.44
12,1.0,14,0,0,0.3,3.0,1.5,7,71.4,2.659,4.78,10477.6
12,1.0,14,0,0,0.3,3.0,2.0,7,85.7,5.194,5.66,10566.23
12,1.0,14,0,3,0.15,2.0,1.5,6,66.7,1.346,0.97,10097.16
12,1.0,14,0,3,0.15,2.0,2.0,6,83.3,2.688,2.26,10225.65
12,1.0,14,0,3,0.15,2.5,1.5,6,66.7,1.816,2.31,10231.19
12,1.0,14,0,3,0.15,2.5,2.0,6,83.3,3.629,3.53,10353.2
12,1.0,14,0,3,0.15,3.0,1.5,6,66.7,1.88,2.51,10250.67
12,1.0,14,0,3,0.15,3.0,2.0,6,83.3,3.916,3.94,10393.71
12,1.0,14,0,3,0.2,2.0,1.5,6,66.7,1.346,0.97,10097.16
12,1.0,14,0,3,0.2,2.0,2.0,6,83.3,2.688,2.26,10225.65
12,1.0,14,0,3,0.2,2.5,1.5,6,66.7,1.816,2.31,10231.19
12,1.0,14,0,3,0.2,2.5,2.0,6,83.3,3.629,3.53,10353.2
12,1.0,14,0,3,0.2,3.0,1.5,6,66.7,1.88,2.51,10250.67
12,1.0,14,0,3,0.2,3.0,2.0,6,83.3,3.916,3.94,10393.71
12,1.0,14,0,3,0.3,2.0,1.5,7,71.4,1.732,2.07,10206.69
12,1.0,14,0,3,0.3,2.0,2.0,7,85.7,3.31,3.09,10308.85
12,1.0,14,0,3,0.3,2.5,1.5,7,71.4,2.32,3.76,10376.29
12,1.0,14,0,3,0.3,2.5,2.0,7,85.7,4.449,4.63,10463.32
12,1.0,14,0,3,0.3,3.0,1.5,7,71.4,2.497,4.3,10430.21
12,1.0,14,0,3,0.3,3.0,2.0,7,85.7,4.927,5.3,10530.25
12,1.0,14,0,5,0.15,2.0,1.5,6,66.7,1.346,0.97,10097.16
12,1.0,14,0,5,0.15,2.0,2.0,6,83.3,2.688,2.26,10225.65
12,1.0,14,0,5,0.15,2.5,1.5,6,66.7,1.816,2.31,10231.19
12,1.0,14,0,5,0.15,2.5,2.0,6,83.3,3.629,3.53,10353.2
12,1.0,14,0,5,0.15,3.0,1.5,6,66.7,1.88,2.51,10250.67
12,1.0,14,0,5,0.15,3.0,2.0,6,83.3,3.916,3.94,10393.71
12,1.0,14,0,5,0.2,2.0,1.5,6,66.7,1.346,0.97,10097.16
12,1.0,14,0,5,0.2,2.0,2.0,6,83.3,2.688,2.26,10225.65
12,1.0,14,0,5,0.2,2.5,1.5,6,66.7,1.816,2.31,10231.19
12,1.0,14,0,5,0.2,2.5,2.0,6,83.3,3.629,3.53,10353.2
12,1.0,14,0,5,0.2,3.0,1.5,6,66.7,1.88,2.51,10250.67
12,1.0,14,0,5,0.2,3.0,2.0,6,83.3,3.916,3.94,10393.71
12,1.0,14,0,5,0.3,2.0,1.5,7,71.4,1.732,2.07,10206.69
12,1.0,14,0,5,0.3,2.0,2.0,7,85.7,3.31,3.09,10308.85
12,1.0,14,0,5,0.3,2.5,1.5,7,71.4,2.32,3.76,10376.29
12,1.0,14,0,5,0.3,2.5,2.0,7,85.7,4.449,4.63,10463.32
12,1.0,14,0,5,0.3,3.0,1.5,7,71.4,2.497,4.3,10430.21
12,1.0,14,0,5,0.3,3.0,2.0,7,85.7,4.927,5.3,10530.25
12,1.0,14,1,0,0.15,2.0,1.5,5,60.0,1.025,0.07,10007.0
12,1.0,14,1,0,0.15,2.0,2.0,5,80.0,2.182,1.57,10157.02
12,1.0,14,1,0,0.15,2.5,1.5,5,60.0,1.381,1.06,10106.45
12,1.0,14,1,0,0.15,2.5,2.0,5,80.0,2.94,2.58,10258.23
12,1.0,14,1,0,0.15,3.0,1.5,5,60.0,1.33,0.92,10092.45
12,1.0,14,1,0,0.15,3.0,2.0,5,80.0,3.045,2.73,10272.93
12,1.0,14,1,0,0.2,2.0,1.5,5,60.0,1.025,0.07,10007.0
12,1.0,14,1,0,0.2,2.0,2.0,5,80.0,2.182,1.57,10157.02
12,1.0,14,1,0,0.2,2.5,1.5,5,60.0,1.381,1.06,10106.45
12,1.0,14,1,0,0.2,2.5,2.0,5,80.0,2.94,2.58,10258.23
12,1.0,14,1,0,0.2,3.0,1.5,5,60.0,1.33,0.92,10092.45
12,1.0,14,1,0,0.2,3.0,2.0,5,80.0,3.045,2.73,10272.93
12,1.0,14,1,0,0.3,2.0,1.5,6,66.7,1.413,1.16,10115.55
12,1.0,14,1,0,0.3,2.0,2.0,6,83.3,2.805,2.4,10239.65
12,1.0,14,1,0,0.3,2.5,1.5,6,66.7,1.887,2.5,10249.77
12,1.0,14,1,0,0.3,2.5,2.0,6,83.3,3.76,3.67,10367.34
12,1.0,14,1,0,0.3,3.0,1.5,6,66.7,1.952,2.69,10269.22
12,1.0,14,1,0,0.3,3.0,2.0,6,83.3,4.057,4.08,10407.87
12,1.0,14,1,3,0.15,2.0,1.5,5,60.0,1.025,0.07,10007.0
12,1.0,14,1,3,0.15,2.0,2.0,5,80.0,2.182,1.57,10157.02
12,1.0,14,1,3,0.15,2.5,1.5,5,60.0,1.381,1.06,10106.45
12,1.0,14,1,3,0.15,2.5,2.0,5,80.0,2.94,2.58,10258.23
12,1.0,14,1,3,0.15,3.0,1.5,5,60.0,1.33,0.92,10092.45
12,1.0,14,1,3,0.15,3.0,2.0,5,80.0,3.045,2.73,10272.93
12,1.0,14,1,3,0.2,2.0,1.5,5,60.0,1.025,0.07,10007.0
12,1.0,14,1,3,0.2,2.0,2.0,5,80.0,2.182,1.57,10157.02
12,1.0,14,1,3,0.2,2.5,1.5,5,60.0,1.381,1.06,10106.45
12,1.0,14,1,3,0.2,2.5,2.0,5,80.0,2.94,2.58,10258.23
12,1.0,14,1,3,0.2,3.0,1.5,5,60.0,1.33,0.92,10092.45
12,1.0,14,1,3,0.2,3.0,2.0,5,80.0,3.045,2.73,10272.93
12,1.0,14,1,3,0.3,2.0,1.5,6,66.7,1.413,1.16,10115.55
12,1.0,14,1,3,0.3,2.0,2.0,6,83.3,2.805,2.4,10239.65
12,1.0,14,1,3,0.3,2.5,1.5,6,66.7,1.887,2.5,10249.77
12,1.0,14,1,3,0.3,2.5,2.0,6,83.3,3.76,3.67,10367.34
12,1.0,14,1,3,0.3,3.0,1.5,6,66.7,1.952,2.69,10269.22
12,1.0,14,1,3,0.3,3.0,2.0,6,83.3,4.057,4.08,10407.87
12,1.0,14,1,5,0.15,2.0,1.5,5,60.0,1.025,0.07,10007.0
12,1.0,14,1,5,0.15,2.0,2.0,5,80.0,2.182,1.57,10157.02
12,1.0,14,1,5,0.15,2.5,1.5,5,60.0,1.381,1.06,10106.45
12,1.0,14,1,5,0.15,2.5,2.0,5,80.0,2.94,2.58,10258.23
12,1.0,14,1,5,0.15,3.0,1.5,5,60.0,1.33,0.92,10092.45
12,1.0,14,1,5,0.15,3.0,2.0,5,80.0,3.045,2.73,10272.93
12,1.0,14,1,5,0.2,2.0,1.5,5,60.0,1.025,0.07,10007.0
12,1.0,14,1,5,0.2,2.0,2.0,5,80.0,2.182,1.57,10157.02
12,1.0,14,1,5,0.2,2.5,1.5,5,60.0,1.381,1.06,10106.45
12,1.0,14,1,5,0.2,2.5,2.0,5,80.0,2.94,2.58,10258.23
12,1.0,14,1,5,0.2,3.0,1.5,5,60.0,1.33,0.92,10092.45
12,1.0,14,1,5,0.2,3.0,2.0,5,80.0,3.045,2.73,10272.93
12,1.0,14,1,5,0.3,2.0,1.5,6,66.7,1.413,1.16,10115.55
12,1.0,14,1,5,0.3,2.0,2.0,6,83.3,2.805,2.4,10239.65
12,1.0,14,1,5,0.3,2.5,1.5,6,66.7,1.887,2.5,10249.77
